"","subject","native_lang","age","gender","trial","story","reaction_time","response_a","response_b","response_c","response_d","report_a","report_b","report_c","tag_a","tag_b","tag_c","exhaustive_seen","mention_one_high_seen","mention_one_low_seen","mention_some_high_seen","mention_some_low_seen","false_report_seen","none_of_above_seen","exhaustive_chosen","mention_one_high_chosen","mention_one_low_chosen","mention_some_high_chosen","mention_some_low_chosen","false_report_chosen","none_of_above_chosen","tense"
"125","A34B9FXOCN08RW","english",32,"male","control","control_when",8770,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0,"past"
"126","A34B9FXOCN08RW","english",32,"male","exit_quest",NA,78445,"no seems perfect to me.","I wondered if I was getting tricked with some of the stuff sounding familiar. hope I did the task ok for you. ","thank you for allowing me to contribute.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"127","A1YIBSKY9U31X6","English",37,"male","consent",NA,25047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"128","A1YIBSKY9U31X6","English",37,"male","train","train_m",60344,"0","0","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"129","A1YIBSKY9U31X6","English",37,"male","train","train_f",36206,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"130","A1YIBSKY9U31X6","English",37,"male","test","test_books",53561,"0","0","0",1,"Bookstore F.","Bookstore E.","Bookstores D and E.","fa","mo-l","ms-l",0,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"131","A1YIBSKY9U31X6","English",37,"male","test","test_coffee",32417,"1","1","1",0,"Cafe E.","Cafe A.","Cafes A, B, C, D and E.","mo-l","mo-h","exh",1,1,1,0,0,0,1,1,1,1,0,0,0,0,"past"
"132","A1YIBSKY9U31X6","English",37,"male","control","control_why",26310,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0,"past"
"133","A1YIBSKY9U31X6","English",37,"male","test","test_dentist",30680,"0","0","0",1,"Dentist F.","Dentists D and E.","Dentists A, B, C, D and E.","fa","ms-l","exh",1,0,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"134","A1YIBSKY9U31X6","English",37,"male","test","test_hair",18313,"1","0","0",0,"Stylist A.","Stylists D and E.","Stylist F.","mo-h","ms-l","fa",0,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"135","A1YIBSKY9U31X6","English",37,"male","control","control_when",24226,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"136","A1YIBSKY9U31X6","English",37,"male","test","test_yarn",14200,"0","0","1",0,"Stall F.","Stalls A, B, C, D and E.","Stalls A and B.","fa","exh","ms-h",1,0,0,1,0,0,1,0,0,0,1,0,0,0,"past"
"137","A1YIBSKY9U31X6","English",37,"male","control","control_how",19224,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,"past"
"138","A1YIBSKY9U31X6","English",37,"male","test","test_shoes",10629,"0","0","1",0,"Store E.","Stores A and B.","Store A.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,1,0,0,0,0,0,"past"
"139","A1YIBSKY9U31X6","English",37,"male","control","control_what",17427,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0,"past"
"140","A1YIBSKY9U31X6","English",37,"male","exit_quest",NA,29400,"No%2C basically the same question.","Tedious.","too long!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"141","AC5UD8N187QD6","English",47,"male","consent",NA,14658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"142","AC5UD8N187QD6","English",47,"male","train","train_m",21589,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"143","AC5UD8N187QD6","English",47,"male","train","train_f",25271,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"144","AC5UD8N187QD6","English",47,"male","test","test_books",34307,"0","0","0",1,"Bookstore F.","Bookstores D and E.","Bookstore A.","fa","ms-l","mo-h",0,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"145","AC5UD8N187QD6","English",47,"male","control","control_how",26783,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"146","AC5UD8N187QD6","English",47,"male","test","test_yarn",17611,"1","0","0",0,"Stall A.","Stall E.","Stalls A and B.","mo-h","mo-l","ms-h",0,1,1,1,0,0,1,0,1,0,0,0,0,0,"past"
"147","AC5UD8N187QD6","English",47,"male","test","test_dentist",18769,"0","0","0",1,"Dentists A and B.","Dentist E.","Dentist A.","ms-h","mo-l","mo-h",0,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"148","AC5UD8N187QD6","English",47,"male","control","control_why",13825,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"149","AC5UD8N187QD6","English",47,"male","test","test_hair",5137,"0","0","0",1,"Stylist A.","Stylists D and E.","Stylist F.","mo-h","ms-l","fa",0,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"150","AC5UD8N187QD6","English",47,"male","control","control_what",15545,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1,"past"
"151","AC5UD8N187QD6","English",47,"male","test","test_coffee",8663,"0","0","0",1,"Cafe F.","Cafes A and B.","Cafe A.","fa","ms-h","mo-h",0,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"152","AC5UD8N187QD6","English",47,"male","test","test_shoes",13970,"0","0","0",1,"Stores A, B, C, D and E.","Store E.","Stores D and E.","exh","mo-l","ms-l",1,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"153","AC5UD8N187QD6","English",47,"male","control","control_when",56247,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"154","AC5UD8N187QD6","English",47,"male","exit_quest",NA,62756,"Yes%2C I'd answer more comprehensively%2C since s/he's not asking for a recommendation","Yes%2C it's a bit ""thinky"" for 9:40 pm. Entertaining though. ","No%2C thanks. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"155","A2WWYVKGZZXBOB","English",36,"male","consent",NA,19202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"156","A2WWYVKGZZXBOB","English",36,"male","train","train_f",28825,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"157","A2WWYVKGZZXBOB","English",36,"male","train","train_m",29660,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"158","A2WWYVKGZZXBOB","English",36,"male","test","test_shoes",124116,"0","0","0",1,"Stores A and B.","Store E.","Stores A, B, C, D and E.","ms-h","mo-l","exh",1,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"159","A2WWYVKGZZXBOB","English",36,"male","control","control_how",115588,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"160","A2WWYVKGZZXBOB","English",36,"male","test","test_yarn",11677,"0","0","0",1,"Stall E.","Stalls A and B.","Stalls D and E.","mo-l","ms-h","ms-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"161","A2WWYVKGZZXBOB","English",36,"male","test","test_hair",5770,"0","0","0",1,"Stylists A, B, C, D and E.","Stylist F.","Stylists A and B.","exh","fa","ms-h",1,0,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"162","A2WWYVKGZZXBOB","English",36,"male","control","control_why",24610,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"163","A2WWYVKGZZXBOB","English",36,"male","test","test_dentist",9675,"0","0","0",1,"Dentists A and B.","Dentists D and E.","Dentist E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"164","A2WWYVKGZZXBOB","English",36,"male","control","control_what",9850,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"165","A2WWYVKGZZXBOB","English",36,"male","test","test_books",6087,"0","0","0",1,"Bookstore A.","Bookstores D and E.","Bookstore E.","mo-h","ms-l","mo-l",0,1,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"166","A2WWYVKGZZXBOB","English",36,"male","test","test_coffee",3930,"0","0","0",1,"Cafe F.","Cafes D and E.","Cafes A and B.","fa","ms-l","ms-h",0,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"167","A2WWYVKGZZXBOB","English",36,"male","control","control_when",17718,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"168","A2WWYVKGZZXBOB","English",36,"male","exit_quest",NA,28805,"No.","Yes%2C I'm not good with riddles.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"169","A25FNSFSB048DL","English",37,"male","consent",NA,75392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"170","A25FNSFSB048DL","English",37,"male","train","train_f",37140,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"171","A25FNSFSB048DL","English",37,"male","train","train_m",40134,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"172","A25FNSFSB048DL","English",37,"male","test","test_shoes",55509,"0","0","0",1,"Stores A and B.","Stores D and E.","Store A.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"173","A25FNSFSB048DL","English",37,"male","test","test_coffee",46904,"1","1","1",0,"Cafes A and B.","Cafe F.","Cafe E.","ms-h","fa","mo-l",0,0,1,1,0,0,1,0,0,1,1,0,0,0,"past"
"174","A25FNSFSB048DL","English",37,"male","control","control_what",18909,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,1,1,0,0,0,"past"
"175","A25FNSFSB048DL","English",37,"male","test","test_hair",15061,"1","0","0",0,"Stylist A.","Stylist E.","Stylists A, B, C, D and E.","mo-h","mo-l","exh",1,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"176","A25FNSFSB048DL","English",37,"male","control","control_how",32727,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"177","A25FNSFSB048DL","English",37,"male","test","test_books",34192,"0","0","1",0,"Bookstores D and E.","Bookstore E.","Bookstores A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"past"
"178","A25FNSFSB048DL","English",37,"male","test","test_yarn",12805,"0","1","0",0,"Stall F.","Stall A.","Stalls A and B.","fa","mo-h","ms-h",0,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"179","A25FNSFSB048DL","English",37,"male","control","control_why",15427,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,0,0,0,0,"past"
"180","A25FNSFSB048DL","English",37,"male","test","test_dentist",11638,"0","0","1",0,"Dentists D and E.","Dentists A, B, C, D and E.","Dentist A.","ms-l","exh","mo-h",1,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"181","A25FNSFSB048DL","English",37,"male","control","control_when",21959,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"past"
"182","A25FNSFSB048DL","English",37,"male","exit_quest",NA,55409,"No as both ask for lists of who serves brunch not anrecommendation","Yes some of the clues were confusing","It would be interesting to see the correct answers. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"183","A10UWP6T47G9TR","English",32,"female","consent",NA,28296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"184","A10UWP6T47G9TR","English",32,"female","train","train_f",26626,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"185","A10UWP6T47G9TR","English",32,"female","train","train_m",21075,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"186","A10UWP6T47G9TR","English",32,"female","test","test_yarn",58847,"0","0","0",1,"Stalls D and E.","Stall A.","Stalls A and B.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,0,0,0,0,0,1,"past"
"187","A10UWP6T47G9TR","English",32,"female","test","test_books",17491,"0","0","1",0,"Bookstore F.","Bookstores A, B, C, D and E.","Bookstore A.","fa","exh","mo-h",1,1,0,0,0,0,1,0,1,0,0,0,0,0,"past"
"188","A10UWP6T47G9TR","English",32,"female","control","control_how",24292,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,0,0,0,"past"
"189","A10UWP6T47G9TR","English",32,"female","test","test_dentist",39493,"0","1","0",0,"Dentists A and B.","Dentist A.","Dentist E.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,1,0,0,0,0,0,"past"
"190","A10UWP6T47G9TR","English",32,"female","control","control_when",37870,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0,"past"
"191","A10UWP6T47G9TR","English",32,"female","test","test_coffee",20118,"0","0","0",1,"Cafe E.","Cafes A and B.","Cafes D and E.","mo-l","ms-h","ms-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"192","A10UWP6T47G9TR","English",32,"female","test","test_hair",19023,"0","0","1",0,"Stylists A and B.","Stylist A.","Stylists A, B, C, D and E.","ms-h","mo-h","exh",1,1,0,1,0,0,1,1,0,0,0,0,0,0,"past"
"193","A10UWP6T47G9TR","English",32,"female","control","control_what",21484,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,0,0,0,0,"past"
"194","A10UWP6T47G9TR","English",32,"female","test","test_shoes",13600,"0","0","0",1,"Store A.","Stores A and B.","Store F.","mo-h","ms-h","fa",0,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"195","A10UWP6T47G9TR","English",32,"female","control","control_why",20851,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"196","A10UWP6T47G9TR","English",32,"female","exit_quest",NA,119804,"No. The fact that they are looking for somewhere that serves brunch already implies that they are looking for a restaurant or somewhere that serves food.","No. I like language and thinking about the weird rules English can have.","I tried to answer the questions to the best of my ability.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"197","A20SL254675EOK","English",25,"male","consent",NA,12540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"198","A20SL254675EOK","English",25,"male","train","train_f",30560,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"199","A20SL254675EOK","English",25,"male","train","train_m",19664,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"200","A20SL254675EOK","English",25,"male","test","test_books",23798,"0","1","0",0,"Bookstores A, B, C, D and E.","Bookstore A.","Bookstore E.","exh","mo-h","mo-l",1,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"201","A20SL254675EOK","English",25,"male","control","control_what",16005,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,"past"
"202","A20SL254675EOK","English",25,"male","test","test_dentist",32650,"1","1","1",0,"Dentists D and E.","Dentists A and B.","Dentist A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"203","A20SL254675EOK","English",25,"male","test","test_coffee",37115,"1","1","1",0,"Cafes D and E.","Cafe F.","Cafe A.","ms-l","fa","mo-h",0,1,0,0,1,0,1,0,1,0,0,1,0,0,"past"
"204","A20SL254675EOK","English",25,"male","control","control_when",32489,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,1,0,0,"past"
"205","A20SL254675EOK","English",25,"male","test","test_shoes",8113,"1","1","1",0,"Stores A and B.","Store F.","Store A.","ms-h","fa","mo-h",0,1,0,1,0,0,1,0,1,0,1,0,0,0,"past"
"206","A20SL254675EOK","English",25,"male","control","control_how",24750,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0,"past"
"207","A20SL254675EOK","English",25,"male","test","test_yarn",8031,"1","0","1",0,"Stall F.","Stalls A and B.","Stalls D and E.","fa","ms-h","ms-l",0,0,0,1,1,0,1,0,0,0,0,1,0,0,"past"
"208","A20SL254675EOK","English",25,"male","test","test_hair",9527,"1","1","1",0,"Stylist A.","Stylists A, B, C, D and E.","Stylists D and E.","mo-h","exh","ms-l",1,1,0,0,1,0,1,1,1,0,0,1,0,0,"past"
"209","A20SL254675EOK","English",25,"male","control","control_why",20647,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,1,0,0,1,0,0,"past"
"210","A20SL254675EOK","English",25,"male","exit_quest",NA,67016,"I would not. It is the same question.","no.","Every time there was an A%2CB%2CC%2CD%2CE%2CF question everyone was right. The person did go to all of them and rated them. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"211","A36OS4XKUJF4NB","English",20,"male","consent",NA,31246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"212","A36OS4XKUJF4NB","English",20,"male","train","train_m",66155,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"213","A36OS4XKUJF4NB","English",20,"male","train","train_f",51144,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"214","A36OS4XKUJF4NB","English",20,"male","test","test_shoes",38962,"0","0","0",1,"Store A.","Store E.","Stores D and E.","mo-h","mo-l","ms-l",0,1,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"215","A36OS4XKUJF4NB","English",20,"male","test","test_coffee",45126,"0","0","0",1,"Cafes D and E.","Cafes A, B, C, D and E.","Cafe E.","ms-l","exh","mo-l",1,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"216","A36OS4XKUJF4NB","English",20,"male","control","control_why",8275,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1,"past"
"217","A36OS4XKUJF4NB","English",20,"male","test","test_books",6446,"0","0","0",1,"Bookstores A and B.","Bookstores D and E.","Bookstore E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"218","A36OS4XKUJF4NB","English",20,"male","test","test_yarn",10409,"0","0","0",1,"Stall A.","Stall E.","Stalls A, B, C, D and E.","mo-h","mo-l","exh",1,1,1,0,0,0,1,0,0,0,0,0,0,1,"past"
"219","A36OS4XKUJF4NB","English",20,"male","control","control_when",11176,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,1,"past"
"220","A36OS4XKUJF4NB","English",20,"male","test","test_dentist",10957,"0","0","0",1,"Dentist E.","Dentist F.","Dentists A and B.","mo-l","fa","ms-h",0,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"221","A36OS4XKUJF4NB","English",20,"male","control","control_how",11685,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,1,"past"
"222","A36OS4XKUJF4NB","English",20,"male","test","test_hair",9583,"0","0","0",1,"Stylists D and E.","Stylist E.","Stylists A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"223","A36OS4XKUJF4NB","English",20,"male","control","control_what",37253,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,"past"
"224","A36OS4XKUJF4NB","English",20,"male","exit_quest",NA,64951,"No%2C they are asking the same thing and looking for the same answer%2C they only phrased it a different way","No%2C it was easy","On the question about Luke%2C Obi-Wan and Darth Vader%2C I misclicked and did not choose an option when I meant to say yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"225","A3QSJY1FFN0N6V","English",35,"female","consent",NA,20777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"226","A3QSJY1FFN0N6V","English",35,"female","train","train_m",37453,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"227","A3QSJY1FFN0N6V","English",35,"female","train","train_f",69761,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"228","A3QSJY1FFN0N6V","English",35,"female","test","test_hair",79441,"0","0","0",1,"Stylist A.","Stylist F.","Stylists A and B.","mo-h","fa","ms-h",0,1,0,1,0,0,1,0,0,0,0,0,0,1,"past"
"229","A3QSJY1FFN0N6V","English",35,"female","test","test_coffee",29445,"1","1","1",0,"Cafes A, B, C, D and E.","Cafes A and B.","Cafe E.","exh","ms-h","mo-l",1,0,1,1,0,0,1,1,0,1,1,0,0,0,"past"
"230","A3QSJY1FFN0N6V","English",35,"female","control","control_why",22857,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,1,1,0,0,0,"past"
"231","A3QSJY1FFN0N6V","English",35,"female","test","test_dentist",30082,"1","1","1",0,"Dentists A and B.","Dentist F.","Dentist E.","ms-h","fa","mo-l",0,0,1,1,0,0,1,0,0,1,1,0,0,0,"past"
"232","A3QSJY1FFN0N6V","English",35,"female","test","test_books",15802,"1","1","1",0,"Bookstores A and B.","Bookstore E.","Bookstore A.","ms-h","mo-l","mo-h",0,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"233","A3QSJY1FFN0N6V","English",35,"female","control","control_how",26405,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"234","A3QSJY1FFN0N6V","English",35,"female","test","test_shoes",14489,"1","1","1",0,"Stores A and B.","Store A.","Store E.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"235","A3QSJY1FFN0N6V","English",35,"female","control","control_what",23117,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,"past"
"236","A3QSJY1FFN0N6V","English",35,"female","test","test_yarn",19636,"1","1","1",0,"Stalls D and E.","Stalls A and B.","Stall A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"237","A3QSJY1FFN0N6V","English",35,"female","control","control_when",30467,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0,"past"
"238","A3QSJY1FFN0N6V","English",35,"female","exit_quest",NA,77976,"I would answer the same for each question because he is asking the same thing%2C the sentences are just worded differently.","I thought it was a little challenging because the answers could vary depending on the way you interpret the question.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"239","A1UKAS30R0MFI6","english",25,"male","consent",NA,31985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"240","A1UKAS30R0MFI6","english",25,"male","train","train_m",25808,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"241","A1UKAS30R0MFI6","english",25,"male","train","train_f",24862,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"past"
"242","A1UKAS30R0MFI6","english",25,"male","test","test_coffee",32828,"1","1","1",0,"Cafe F.","Cafes A, B, C, D and E.","Cafes D and E.","fa","exh","ms-l",1,0,0,0,1,0,1,1,0,0,0,1,0,0,"past"
"243","A1UKAS30R0MFI6","english",25,"male","test","test_yarn",13879,"1","1","1",0,"Stall E.","Stalls A, B, C, D and E.","Stalls D and E.","mo-l","exh","ms-l",1,0,1,0,1,0,1,1,0,1,0,1,0,0,"past"
"244","A1UKAS30R0MFI6","english",25,"male","control","control_why",43076,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,1,0,1,0,0,"past"
"245","A1UKAS30R0MFI6","english",25,"male","test","test_books",16933,"1","1","1",0,"Bookstore E.","Bookstore F.","Bookstores D and E.","mo-l","fa","ms-l",0,0,1,0,1,0,1,0,0,1,0,1,0,0,"past"
"246","A1UKAS30R0MFI6","english",25,"male","control","control_how",23696,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,0,"past"
"247","A1UKAS30R0MFI6","english",25,"male","test","test_shoes",14114,"1","1","1",0,"Stores A, B, C, D and E.","Store E.","Stores A and B.","exh","mo-l","ms-h",1,0,1,1,0,0,1,1,0,1,1,0,0,0,"past"
"248","A1UKAS30R0MFI6","english",25,"male","test","test_hair",43075,"1","1","1",0,"Stylists D and E.","Stylists A and B.","Stylist E.","ms-l","ms-h","mo-l",0,0,1,1,1,0,1,0,0,1,1,1,0,0,"past"
"249","A1UKAS30R0MFI6","english",25,"male","control","control_when",23277,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0,"past"
